user_id,user_type,hdyhau,plan_name,created_at,plan_started_at,plan_canceled_at,trial_started_at,trial_ended_at,converted_from_trial
2686,professional,friend,free,2025-08-20 23:42:37.848969,,,,,
2687,teacher,friend,free,2025-08-28 21:56:55.611660,,,,,
2688,teacher,search,free,2025-08-07 15:40:50.713420,,,,,
2689,professional,friend,free,2025-08-08 17:20:52.477139,,,,,
2690,student,friend,free,2025-08-25 16:20:38.457490,,,,,
2691,student,friend,free,2025-08-19 03:40:22.279227,,,,,
2692,professional,friend,free,2025-08-28 10:53:02.174292,,,,,
2693,student,social_media,free,2025-08-15 09:56:48.867648,,,,,
2694,professional,chatgpt,free,2025-08-08 17:51:09.692980,,,,,
2695,professional,friend,free,2025-08-01 22:29:13.836213,,,,,
2696,student,chatgpt,free,2025-08-17 05:10:06.268773,,,,,
2697,professional,friend,free,2025-08-06 16:19:01.960124,,,,,
2698,teacher,friend,premium,2025-08-04 03:44:17.765634,2025-09-08 07:58:37.964625,,2025-09-02 12:43:08.409542,2025-09-09 12:43:08.409542,True
2699,student,social_media,free,2025-08-18 01:15:46.169381,,,,,
2700,professional,friend,free,2025-08-10 02:05:00.296844,,,,,
2701,student,search,premium,2025-08-10 08:22:17.038106,2025-09-02 23:39:24.480783,,,,False
2702,professional,search,free,2025-08-03 05:18:04.637383,,,,,
2703,student,chatgpt,free,2025-08-12 00:09:16.760315,,,,,
2704,student,friend,free,2025-08-06 16:15:40.919892,,,,,
2705,teacher,social_media,free,2025-08-22 09:48:26.964139,,,,,
2706,student,friend,premium,2025-08-24 13:43:40.459990,2025-09-03 09:53:40.399002,,,,False
2707,student,friend,free,2025-08-11 05:15:21.127288,,,,,
2708,professional,search,free,2025-08-04 18:45:24.141110,,,2025-09-06 09:45:00.816698,2025-09-13 09:45:00.816698,
2709,student,search,free,2025-08-08 13:42:36.231424,,,,,
2710,professional,friend,free,2025-08-22 21:44:39.133936,,,2025-09-11 22:53:12.193274,2025-09-18 22:53:12.193274,
2711,teacher,friend,free,2025-08-15 00:46:14.351236,,,,,
2712,teacher,friend,free,2025-08-28 18:36:22.871580,,,2025-09-04 15:22:52.369173,2025-09-11 15:22:52.369173,
2713,student,friend,free,2025-08-21 22:02:55.984408,,,,,
2714,teacher,friend,free,2025-08-10 07:12:25.959133,,,,,
2715,professional,social_media,free,2025-08-02 14:22:20.419499,,,,,
2716,professional,friend,free,2025-08-15 02:17:16.912016,,,,,
2717,student,friend,free,2025-08-18 11:04:06.178487,,,2025-09-08 18:19:53.932513,2025-09-15 18:19:53.932513,
2718,student,search,free,2025-08-11 09:31:24.863087,,,,,
2719,professional,search,free,2025-08-24 18:53:54.370260,,,,,
2720,student,search,free,2025-08-17 03:37:41.433075,,,,,
2721,student,search,free,2025-08-08 11:59:19.120334,,,,,
2722,student,chatgpt,free,2025-08-22 04:33:24.202032,,,,,
2723,student,friend,free,2025-08-01 16:56:11.400312,,,,,
2724,student,friend,free,2025-08-13 11:49:20.554015,,,,,
2725,professional,friend,free,2025-08-22 00:04:37.171662,,,,,
2726,teacher,search,free,2025-08-29 19:17:27.354530,,,,,
2727,professional,chatgpt,free,2025-08-21 05:15:10.877439,,,,,
2728,student,search,free,2025-08-20 03:06:24.248317,,,,,
2729,student,search,free,2025-08-21 05:44:23.335691,,,,,
2730,professional,social_media,free,2025-08-06 15:30:50.468153,,,,,
2731,professional,friend,premium,2025-08-12 03:48:52.379333,2025-09-24 03:17:00.527891,,,,False
2732,student,friend,premium,2025-08-16 15:58:21.698379,2025-09-03 20:10:15.992840,,,,False
2733,teacher,chatgpt,premium,2025-08-12 16:23:59.514129,2025-09-02 17:09:06.578802,,,,False
2734,professional,friend,free,2025-08-15 16:57:45.859361,,,,,
2735,student,search,free,2025-08-30 18:48:38.226118,,,,,
2736,student,chatgpt,free,2025-08-12 21:16:47.672974,,,,,
2737,teacher,chatgpt,free,2025-08-31 01:58:17.398669,,,,,
2738,student,friend,free,2025-08-31 14:48:15.351044,,,,,
2739,teacher,friend,free,2025-08-17 15:00:36.123539,,,2025-09-14 03:03:23.764782,2025-09-21 03:03:23.764782,
2740,teacher,friend,free,2025-08-19 16:33:03.517566,,,,,
2741,teacher,friend,free,2025-08-29 07:09:32.941136,,,,,
2742,teacher,friend,free,2025-08-14 23:36:26.406146,,,,,
2743,student,friend,free,2025-08-09 10:27:21.384312,,,,,
2744,professional,friend,free,2025-08-07 20:53:55.007131,,,,,
2745,professional,social_media,free,2025-08-28 18:39:34.911994,,,,,
2746,professional,friend,free,2025-08-18 09:19:24.651642,,,,,
2747,teacher,search,free,2025-08-11 20:09:57.200709,,,,,
2748,professional,friend,free,2025-08-25 21:18:03.993276,,,,,
2749,professional,friend,free,2025-08-24 00:09:50.430955,,,,,
2750,teacher,search,free,2025-08-11 12:05:12.070025,,,2025-09-13 22:57:00.484710,2025-09-20 22:57:00.484710,
2751,teacher,chatgpt,free,2025-08-09 22:39:21.243647,,,,,
2752,teacher,friend,free,2025-08-13 12:12:39.784804,,,,,
2753,student,search,free,2025-08-30 22:01:55.291332,,,,,
2754,professional,friend,free,2025-08-23 04:41:19.261086,,,,,
2755,student,friend,free,2025-08-30 00:56:02.541513,,,,,
2756,professional,social_media,free,2025-08-31 20:19:17.902668,,,,,
2757,teacher,friend,free,2025-08-17 01:44:26.081845,,,,,
2758,professional,friend,free,2025-08-30 21:42:24.999659,,,,,
2759,professional,search,free,2025-08-19 22:32:56.014949,,,,,
2760,student,friend,free,2025-08-14 21:50:40.979257,,,,,
2761,student,friend,free,2025-08-28 00:45:04.480259,,,,,
2762,student,friend,free,2025-08-23 21:54:51.064768,,,,,
2763,student,social_media,free,2025-08-13 20:29:07.738533,,,,,
2764,professional,friend,free,2025-08-07 21:03:10.403097,,,2025-09-13 14:48:23.783156,2025-09-20 14:48:23.783156,
2765,student,chatgpt,free,2025-08-12 23:36:57.842878,,,,,
2766,professional,friend,free,2025-08-28 00:40:30.255569,,,,,
2767,student,social_media,free,2025-08-03 13:39:30.611671,,,,,
2768,teacher,social_media,free,2025-08-24 08:13:27.168774,,,,,
2769,professional,chatgpt,free,2025-08-10 15:37:48.711333,,,,,
2770,teacher,search,free,2025-08-19 07:15:57.591031,,,,,
2771,student,friend,free,2025-08-22 00:30:54.490168,,,,,
2772,student,social_media,free,2025-08-02 14:35:37.037679,,,,,
2773,teacher,social_media,free,2025-08-03 22:14:53.225928,,,,,
2774,professional,friend,free,2025-08-27 21:26:30.805111,,,,,
2775,student,friend,free,2025-08-14 06:54:39.426578,,,,,
2776,student,friend,premium,2025-08-17 02:50:59.343458,2025-08-17 04:42:33.668268,2025-09-11 11:49:48.758150,,,False
2777,student,friend,free,2025-08-16 10:39:17.901257,,,,,
2778,teacher,chatgpt,free,2025-08-21 17:38:33.634638,,,2025-09-09 08:11:47.743831,2025-09-16 08:11:47.743831,
2779,student,chatgpt,free,2025-08-03 09:25:44.615587,,,,,
2780,professional,friend,premium,2025-08-07 21:47:41.880827,2025-09-06 12:56:53.433852,2025-10-16 01:10:11.341456,,,False
2781,professional,chatgpt,premium,2025-08-06 15:15:22.965466,2025-09-03 01:52:16.119079,,,,False
2782,professional,search,free,2025-08-29 19:50:42.292609,,,,,
2783,student,friend,free,2025-08-06 06:52:58.015276,,,,,
2784,student,friend,free,2025-08-23 05:32:50.553498,,,,,
2785,student,friend,free,2025-08-04 19:50:27.876977,,,,,
2786,student,friend,free,2025-08-05 07:39:28.635464,,,,,
2787,professional,chatgpt,free,2025-08-02 02:19:09.427211,,,,,
2788,professional,friend,free,2025-08-09 05:24:53.327107,,,,,
2789,teacher,search,free,2025-08-29 20:59:54.098713,,,,,
2790,professional,search,free,2025-08-01 06:39:00.132135,,,,,
2791,professional,search,free,2025-08-03 05:26:16.556100,,,,,
2792,student,social_media,free,2025-08-18 23:52:11.533830,,,2025-09-10 08:12:48.891616,2025-09-17 08:12:48.891616,
2793,student,friend,free,2025-08-19 14:13:03.322726,,,,,
2794,student,friend,free,2025-08-27 19:15:38.118672,,,,,
2795,student,friend,free,2025-08-16 13:14:51.164026,,,,,
2796,teacher,social_media,free,2025-08-04 15:15:48.118124,,,2025-09-05 05:37:49.005861,2025-09-12 05:37:49.005861,
2797,student,friend,free,2025-08-19 22:25:43.526761,,,,,
2798,student,search,free,2025-08-04 00:52:33.162949,,,,,
2799,teacher,friend,free,2025-08-04 16:01:21.863109,,,,,
2800,teacher,friend,free,2025-08-26 04:04:18.733254,,,2025-09-06 07:55:24.080660,2025-09-13 07:55:24.080660,
2801,student,friend,free,2025-08-03 11:18:30.128062,,,,,
2802,professional,social_media,free,2025-08-12 16:15:57.371834,,,,,
2803,student,friend,free,2025-08-03 09:02:59.242180,,,,,
2804,professional,friend,premium,2025-08-08 16:43:23.994114,2025-08-19 04:59:37.967607,,,,False
2805,professional,friend,free,2025-08-24 03:49:38.563113,,,,,
2806,teacher,search,free,2025-08-26 14:21:22.058843,,,,,
2807,professional,friend,free,2025-08-23 22:27:14.400417,,,,,
2808,teacher,social_media,free,2025-08-03 10:26:46.983373,,,,,
2809,student,friend,free,2025-08-08 08:13:20.438092,,,2025-09-04 02:33:32.290531,2025-09-11 02:33:32.290531,
2810,student,search,free,2025-08-15 08:06:21.455124,,,2025-09-10 12:16:32.935266,2025-09-17 12:16:32.935266,
2811,student,friend,free,2025-08-02 13:34:30.841223,,,,,
2812,teacher,friend,free,2025-08-16 02:47:46.934493,,,,,
2813,student,friend,free,2025-08-09 21:24:30.688179,,,,,
2814,student,friend,free,2025-08-22 04:40:45.068270,,,2025-09-10 06:56:32.655129,2025-09-17 06:56:32.655129,
2815,student,chatgpt,free,2025-08-10 21:54:39.975052,,,,,
2816,student,friend,free,2025-08-02 22:30:54.441524,,,,,
2817,teacher,friend,free,2025-08-10 11:57:17.720976,,,,,
2818,professional,friend,free,2025-08-16 13:15:52.151609,,,,,
2819,student,friend,free,2025-08-29 21:03:52.141900,,,2025-09-09 04:57:11.202704,2025-09-16 04:57:11.202704,
2820,student,friend,free,2025-08-26 21:07:48.670388,,,,,
2821,professional,search,free,2025-08-27 08:24:47.036597,,,,,
2822,professional,social_media,free,2025-08-20 21:46:40.772424,,,,,
2823,student,social_media,free,2025-08-25 00:50:14.206884,,,,,
2824,student,friend,free,2025-08-01 08:02:49.924844,,,,,
2825,student,friend,free,2025-08-18 09:17:38.610774,,,,,
2826,teacher,friend,free,2025-08-11 19:26:21.271472,,,,,
2827,professional,social_media,premium,2025-08-11 09:10:00.353158,2025-09-05 07:14:30.746394,,,,False
2828,teacher,friend,free,2025-08-05 15:08:45.902079,,,,,
2829,teacher,chatgpt,free,2025-08-26 17:30:13.946440,,,,,
2830,student,friend,free,2025-08-30 15:38:31.064460,,,,,
2831,student,friend,free,2025-08-02 02:22:21.035256,,,,,
2832,teacher,friend,free,2025-08-16 17:42:56.008005,,,,,
2833,teacher,friend,free,2025-08-11 02:42:03.591886,,,,,
2834,student,search,free,2025-08-17 00:19:47.289450,,,,,
2835,student,friend,premium,2025-08-02 15:53:34.454570,2025-09-06 20:24:21.449752,,2025-09-01 04:09:52.951128,2025-09-08 04:09:52.951128,True
2836,student,friend,free,2025-08-05 13:06:36.108235,,,,,
2837,professional,friend,free,2025-08-07 05:06:11.403468,,,,,
2838,teacher,friend,free,2025-08-28 08:39:44.684533,,,,,
2839,professional,social_media,free,2025-08-25 19:44:30.572515,,,,,
2840,professional,friend,free,2025-08-14 10:57:36.768064,,,,,
2841,teacher,friend,free,2025-08-28 20:13:40.646983,,,,,
2842,student,social_media,free,2025-08-09 21:52:54.169150,,,,,
2843,student,friend,free,2025-08-17 12:55:04.907440,,,,,
2844,student,search,free,2025-08-05 08:18:49.398484,,,,,
2845,professional,friend,free,2025-08-11 10:39:36.098240,,,,,
2846,teacher,search,free,2025-08-14 06:23:27.820711,,,,,
2847,professional,chatgpt,free,2025-08-05 14:34:55.264052,,,,,
2848,teacher,friend,free,2025-08-06 02:55:54.386442,,,,,
2849,student,social_media,free,2025-08-12 13:05:10.045944,,,,,
2850,professional,friend,free,2025-08-05 19:28:10.589675,,,,,
2851,professional,search,premium,2025-08-30 08:40:21.614145,2025-10-12 17:36:03.843036,,,,False
2852,professional,chatgpt,free,2025-08-26 06:41:51.008136,,,,,
2853,teacher,friend,free,2025-08-04 17:36:08.195233,,,2025-09-11 19:56:40.921748,2025-09-18 19:56:40.921748,
2854,student,friend,free,2025-08-26 21:04:48.466080,,,,,
2855,professional,search,free,2025-08-02 02:06:14.558397,,,,,
2856,student,friend,free,2025-08-17 17:42:15.233856,,,2025-09-14 07:59:03.803593,2025-09-21 07:59:03.803593,
2857,student,friend,free,2025-08-27 07:52:02.509427,,,,,
2858,student,friend,free,2025-08-02 13:38:34.717036,,,,,
2859,teacher,social_media,free,2025-08-08 22:24:34.162950,,,,,
2860,student,friend,free,2025-08-30 18:31:17.423510,,,,,
2861,professional,friend,free,2025-08-07 21:53:04.772125,,,,,
2862,teacher,friend,free,2025-08-16 06:36:00.122035,,,,,
2863,student,friend,free,2025-08-23 18:21:10.899906,,,,,
2864,student,search,free,2025-08-26 07:01:14.266209,,,,,
2865,student,friend,free,2025-08-03 12:47:24.604480,,,,,
2866,professional,search,free,2025-08-05 17:44:13.235453,,,,,
2867,teacher,friend,free,2025-08-20 08:18:09.986300,,,,,
2868,professional,chatgpt,free,2025-08-17 02:19:27.599246,,,2025-09-07 14:49:04.194593,2025-09-14 14:49:04.194593,
2869,student,friend,free,2025-08-23 20:04:04.272441,,,,,
2870,teacher,friend,free,2025-08-01 20:57:41.949401,,,,,
2871,student,social_media,free,2025-08-31 15:05:18.827857,,,,,
2872,student,social_media,free,2025-08-17 02:01:27.040049,,,,,
2873,student,friend,free,2025-08-10 08:28:29.651146,,,2025-09-01 13:41:16.004083,2025-09-08 13:41:16.004083,
2874,professional,friend,free,2025-08-10 11:35:32.670161,,,2025-09-06 03:47:03.877866,2025-09-13 03:47:03.877866,
2875,professional,friend,free,2025-08-09 05:33:01.813838,,,,,
2876,student,social_media,free,2025-08-08 03:13:10.644109,,,,,
2877,professional,search,free,2025-08-01 11:40:17.457388,,,2025-09-12 01:11:22.466349,2025-09-19 01:11:22.466349,
2878,professional,search,free,2025-08-03 08:24:44.810222,,,,,
2879,professional,friend,free,2025-08-02 12:58:01.681416,,,,,
2880,student,friend,free,2025-08-08 11:55:54.997488,,,,,
2881,student,friend,free,2025-08-27 02:33:15.534898,,,,,
2882,teacher,social_media,free,2025-08-12 06:14:06.451778,,,,,
2883,professional,friend,free,2025-08-21 05:38:26.445136,,,,,
2884,professional,friend,free,2025-08-18 20:52:25.536147,,,,,
2885,teacher,search,free,2025-08-30 19:02:07.033101,,,,,
2886,student,social_media,free,2025-08-27 07:33:25.008882,,,,,
2887,student,friend,free,2025-08-05 18:07:20.761246,,,,,
2888,teacher,friend,free,2025-08-23 17:35:03.480697,,,,,
2889,professional,friend,free,2025-08-31 19:02:26.655121,,,,,
2890,student,friend,free,2025-08-03 02:35:49.051345,,,,,
2891,professional,friend,free,2025-08-18 05:08:32.651146,,,,,
2892,professional,search,free,2025-08-12 20:46:03.365658,,,2025-09-08 06:22:32.651985,2025-09-15 06:22:32.651985,
2893,student,friend,free,2025-08-04 11:48:46.018936,,,,,
2894,student,social_media,free,2025-08-28 22:22:27.709955,,,,,
2895,student,search,premium,2025-08-15 18:10:53.438580,2025-09-01 12:00:00.145084,,,,False
2896,student,friend,free,2025-08-27 07:31:53.297098,,,,,
2897,student,social_media,free,2025-08-04 03:14:59.134625,,,,,
2898,teacher,friend,free,2025-08-01 02:47:03.716348,,,,,
2899,student,search,free,2025-08-25 02:29:54.859008,,,,,
2900,student,friend,free,2025-08-11 10:44:33.684755,,,,,
2901,teacher,friend,free,2025-08-11 17:02:12.424113,,,,,
2902,student,friend,free,2025-08-26 11:45:31.386833,,,,,
2903,teacher,social_media,free,2025-08-21 19:16:28.125778,,,,,
2904,teacher,friend,free,2025-08-05 09:14:39.414826,,,,,
2905,professional,chatgpt,free,2025-08-23 00:06:57.186448,,,,,
2906,teacher,friend,free,2025-08-03 08:55:27.652356,,,,,
2907,student,social_media,free,2025-08-06 14:59:38.854525,,,,,
2908,teacher,friend,free,2025-08-26 20:30:03.528992,,,,,
2909,student,social_media,free,2025-08-07 14:33:44.449396,,,,,
2910,professional,chatgpt,free,2025-08-05 12:23:56.303372,,,,,
2911,professional,friend,free,2025-08-10 08:12:20.496003,,,,,
2912,professional,search,free,2025-08-21 07:37:23.594999,,,,,
2913,teacher,friend,free,2025-08-21 18:07:24.774481,,,,,
2914,student,search,free,2025-08-15 17:16:07.154418,,,,,
2915,student,social_media,free,2025-08-30 07:22:23.700148,,,,,
2916,professional,friend,free,2025-08-13 12:48:29.166148,,,,,
2917,student,friend,premium,2025-08-27 02:11:32.633485,2025-09-21 11:49:22.698715,,2025-09-14 19:21:28.817238,2025-09-21 19:21:28.817238,True
2918,professional,friend,free,2025-08-21 08:09:57.792024,,,2025-09-14 23:40:31.094255,2025-09-21 23:40:31.094255,
2919,professional,friend,free,2025-08-09 03:40:47.452814,,,,,
2920,professional,social_media,free,2025-08-23 16:40:12.777295,,,,,
2921,student,search,free,2025-08-13 02:02:08.574356,,,,,
2922,teacher,friend,free,2025-08-04 15:58:18.532431,,,,,
2923,student,social_media,free,2025-08-21 04:50:33.730594,,,,,
2924,professional,friend,free,2025-08-03 22:55:57.719397,,,,,
2925,professional,social_media,free,2025-08-23 06:51:19.842219,,,,,
2926,student,social_media,free,2025-08-17 23:37:23.232136,,,,,
2927,teacher,friend,free,2025-08-02 14:45:56.736282,,,,,
2928,professional,friend,free,2025-08-22 16:55:50.124519,,,,,
2929,professional,search,free,2025-08-04 15:54:38.646686,,,2025-09-11 05:40:22.794782,2025-09-18 05:40:22.794782,
2930,student,search,free,2025-08-26 12:04:13.306548,,,,,
2931,professional,friend,free,2025-08-18 23:02:01.263058,,,,,
2932,student,chatgpt,free,2025-08-13 19:22:44.535884,,,,,
2933,professional,search,free,2025-08-10 14:38:23.019515,,,,,
2934,teacher,social_media,free,2025-08-04 13:08:49.340403,,,,,
2935,student,chatgpt,free,2025-08-21 19:15:56.713370,,,,,
2936,student,friend,premium,2025-08-19 00:25:53.224320,2025-09-04 18:12:49.229381,,,,False
2937,student,chatgpt,free,2025-08-05 14:17:31.698510,,,,,
2938,student,search,free,2025-08-19 07:04:05.365290,,,,,
2939,teacher,friend,premium,2025-08-16 17:04:19.343411,2025-09-20 22:02:11.180836,,2025-09-14 08:47:33.228155,2025-09-21 08:47:33.228155,True
2940,student,friend,free,2025-08-08 00:26:22.883807,,,,,
2941,teacher,friend,free,2025-08-30 09:45:40.319404,,,,,
2942,teacher,social_media,free,2025-08-18 21:53:34.603111,,,,,
2943,professional,friend,free,2025-08-20 14:06:06.960601,,,,,
2944,teacher,search,free,2025-08-06 20:08:37.661860,,,,,
2945,student,search,free,2025-08-21 17:51:54.975995,,,,,
2946,professional,friend,free,2025-08-06 03:55:00.341779,,,,,
2947,teacher,social_media,free,2025-08-23 22:37:39.864785,,,,,
2948,student,social_media,free,2025-08-19 22:26:28.083659,,,,,
2949,professional,chatgpt,free,2025-08-15 11:03:50.454819,,,2025-09-07 12:14:58.245515,2025-09-14 12:14:58.245515,
2950,student,social_media,premium,2025-08-23 10:55:12.708697,2025-09-06 07:52:37.075956,,,,False
2951,professional,friend,free,2025-08-25 09:40:49.077821,,,,,
2952,student,social_media,free,2025-08-21 07:10:20.170168,,,,,
2953,student,friend,free,2025-08-08 15:27:21.039828,,,,,
2954,student,social_media,free,2025-08-07 12:37:19.092432,,,,,
2955,professional,social_media,free,2025-08-27 16:40:02.716658,,,,,
2956,professional,friend,free,2025-08-20 16:24:49.519999,,,,,
2957,student,social_media,free,2025-08-20 16:38:29.807825,,,,,
2958,student,social_media,free,2025-08-24 20:17:59.795212,,,,,
2959,student,friend,free,2025-08-04 21:52:57.196220,,,,,
2960,student,friend,free,2025-08-28 15:57:26.154594,,,,,
2961,professional,social_media,free,2025-08-20 03:06:44.390268,,,2025-09-10 22:14:40.079287,2025-09-17 22:14:40.079287,
2962,professional,search,free,2025-08-31 20:33:39.487107,,,,,
2963,student,search,free,2025-08-11 21:29:43.375440,2025-09-20 05:15:52.285011,2025-09-21 16:10:28.238326,2025-09-13 22:43:40.481306,2025-09-20 22:43:40.481306,True
2964,teacher,friend,free,2025-08-07 17:12:13.302895,,,,,
2965,professional,friend,free,2025-08-16 20:01:28.079496,,,,,
